Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	6/30	0.6062276809884145	0.9999963664018776	0	0	0.9614777966512982	0.4812193028917991	SRPX2;ANXA1;TBXA2R;HMOX1;MEOX2;THBS1
GO_Biological_Process_2023	Non-Membrane-Bounded Organelle Assembly (GO:0140694)	27/135	0.6065613396730931	0.9999963664018776	0	0	0.961280487804878	0.4805916209663752	CDS1;GRB7;VCX;CENPA;LMOD2;HAUS8;KASH5;CAPN3;RCC1;NEK2;DLGAP5;CENPW;TMOD4;STARD9;GOLGA8K;GOLGA8J;GOLGA8M;HAUS1;BSCL2;CENPE;CENPF;BIN2;GOLGA8G;MAPRE3;GOLGA8A;MYH6;SMIM22
GO_Biological_Process_2023	Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	5/25	0.6100391984163004	0.9999963664018776	0	0	0.961487142163998	0.4751977749547159	BARD1;DEPDC1B;CHEK1;AURKB;ZWINT
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	5/25	0.6100391984163004	0.9999963664018776	0	0	0.961487142163998	0.4751977749547159	CDKN2D;CD74;DDIAS;SNAI2;CD44
GO_Biological_Process_2023	Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)	5/25	0.6100391984163004	0.9999963664018776	0	0	0.961487142163998	0.4751977749547159	PRKCG;HFE;LAMP3;QRICH2;HIPK2
GO_Biological_Process_2023	Positive Regulation Of Peptidase Activity (GO:0010952)	5/25	0.6100391984163004	0.9999963664018776	0	0	0.961487142163998	0.4751977749547159	GRN;CLDN3;CTSK;PRSS22;CTSS
GO_Biological_Process_2023	Proteoglycan Metabolic Process (GO:0006029)	5/25	0.6100391984163004	0.9999963664018776	0	0	0.961487142163998	0.4751977749547159	CHST9;CHST14;HPSE;HS3ST4;GAL3ST4
GO_Biological_Process_2023	Regulation Of Biomineral Tissue Development (GO:0070167)	5/25	0.6100391984163004	0.9999963664018776	0	0	0.961487142163998	0.4751977749547159	CYP27B1;TGFB1;TWIST1;FBXO5;ODAPH
GO_Biological_Process_2023	Regulation Of Cell Cycle Phase Transition (GO:1901987)	5/25	0.6100391984163004	0.9999963664018776	0	0	0.961487142163998	0.4751977749547159	DBF4;TCIM;UBD;SIX3;TP53
GO_Biological_Process_2023	Response To dsRNA (GO:0043331)	5/25	0.6100391984163004	0.9999963664018776	0	0	0.961487142163998	0.4751977749547159	IFNA6;IFNE;IFNW1;TLR3;IFNA21
GO_Biological_Process_2023	DNA Methylation (GO:0006306)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	SPOCD1;ZDBF2;ZFP57;PICK1
GO_Biological_Process_2023	Actin Filament-Based Transport (GO:0099515)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	MYO15A;MYO5A;MYO1H;MYO1F
GO_Biological_Process_2023	Endothelial Cell Development (GO:0001885)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	PPP1R16B;PDE2A;F2RL1;RAPGEF3
GO_Biological_Process_2023	Monocarboxylic Acid Catabolic Process (GO:0072329)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	FAAH;CYP26B1;LDHD;AGXT
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	PYCARD;TREM2;F2;LILRB4
GO_Biological_Process_2023	Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	SPRY1;SLIT2;ARHGAP25;FBP1
GO_Biological_Process_2023	Positive Regulation Of Embryonic Development (GO:0040019)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	KHDC3L;OTX2;WNT1;FOXA2
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Differentiation (GO:0030858)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	SFRP4;KDF1;FOXJ1;SFN
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Activation (GO:0002696)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	WNT5A;TLR6;IRGM;THBS1
GO_Biological_Process_2023	Positive Regulation Of Phospholipase Activity (GO:0010518)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	APOC2;CCL5;KIT;FGFR3
GO_Biological_Process_2023	Regulation Of Calcium Ion Import (GO:0090279)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	SLN;EGF;CCL3;CCL2
GO_Biological_Process_2023	Regulation Of Phosphatase Activity (GO:0010921)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	PPP1R17;RIPK3;PPP1R2B;CHP2
GO_Biological_Process_2023	Regulation Of Protein Localization To Cell Periphery (GO:1904375)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	VAMP8;MMP14;GBP1;MISP
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	NLRP2B;GFI1;TLR3;TLR2
GO_Biological_Process_2023	Striated Muscle Cell Differentiation (GO:0051146)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	GREM1;POPDC3;MYOCD;SDC1
GO_Biological_Process_2023	Sulfur Compound Catabolic Process (GO:0044273)	4/20	0.6159050471960449	0.9999963664018776	0	0	0.9614964831433422	0.4660012618514207	DPEP2;FMO1;DPEP1;HPSE
GO_Biological_Process_2023	Wnt Signaling Pathway (GO:0016055)	15/76	0.6219323836711326	0.9999963664018776	0	0	0.9455731326146584	0.4490752799487335	WNT10B;FZD2;WNT7B;WNT5A;WNT8A;FZD9;WNT8B;NID1;NR4A2;SFRP4;SFRP1;WNT11;SFRP5;GPC4;WNT1
GO_Biological_Process_2023	Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	14/71	0.6224525764739308	0.9999963664018776	0	0	0.9444764354357812	0.4477647893498739	TNFAIP6;CHRD;SHISA2;LRP2;GDF3;CHRDL2;THBS1;HIPK2;GREM1;VWC2;EMILIN1;SPRY1;SLIT2;WNT1
GO_Biological_Process_2023	BMP Signaling Pathway (GO:0030509)	12/61	0.6241176368706791	0.9999963664018776	0	0	0.9417412651573388	0.4439522842545577	GDF10;BMP3;LEFTY1;TGFB1;HJV;HFE;CHRD;GDF3;GDF6;LEFTY2;GDF5;NODAL
GO_Biological_Process_2023	Glycosaminoglycan Catabolic Process (GO:0006027)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	TGFB1;HYAL1;IDS
GO_Biological_Process_2023	Polyol Biosynthetic Process (GO:0046173)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	CYP27B1;PPIP5K1;ITPKA
GO_Biological_Process_2023	Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	MAPRE3;PKD1;EGFR
GO_Biological_Process_2023	Positive Regulation Of Muscle Cell Differentiation (GO:0051149)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	MAPK11;MYOCD;NID1
GO_Biological_Process_2023	Positive Regulation Of Sprouting Angiogenesis (GO:1903672)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	S100A1;TNN;ITGA5
GO_Biological_Process_2023	Positive Regulation Of Transmembrane Transport (GO:0034764)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	C3;GH1;ANO6
GO_Biological_Process_2023	Regulation Of Rac Protein Signal Transduction (GO:0035020)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	ARHGAP44;RASGRF1;PIK3CG
GO_Biological_Process_2023	Regulation Of Amyloid-Beta Clearance (GO:1900221)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	MYOCD;TREM2;TNF
GO_Biological_Process_2023	Regulation Of Interleukin-13 Production (GO:0032656)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	IL18;LGALS9;PRKCZ
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	CDKN2D;DDIAS;SNAI2
GO_Biological_Process_2023	Regulation Of Lipoprotein Lipase Activity (GO:0051004)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	APOC2;APOC1;PCSK6
GO_Biological_Process_2023	Regulation Of Systemic Arterial Blood Pressure (GO:0003073)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	ADM2;SPX;DRD2
GO_Biological_Process_2023	Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	ENPEP;AVPR2;AVPR1A
GO_Biological_Process_2023	Renal Filtration (GO:0097205)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	PPP3CA;TMEM63C;JCHAIN
GO_Biological_Process_2023	Stem Cell Development (GO:0048864)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	SHH;PTPRC;SNAI2
GO_Biological_Process_2023	Vasodilation (GO:0042311)	3/15	0.6254971596958196	0.9999963664018776	0	0	0.9615058195926284	0.4511466936790853	F2RL1;NOS1;KNG1
GO_Biological_Process_2023	Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)	10/51	0.6269873846889867	0.9999963664018776	0	0	0.9379313613393604	0.4378534269200576	VIL1;NELL1;SFRP1;WNT11;MYOC;GPR65;PLEK;CCN2;RAPGEF3;S100A10
GO_Biological_Process_2023	Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	10/51	0.6269873846889867	0.9999963664018776	0	0	0.9379313613393604	0.4378534269200576	GREM1;MYC;F2RL1;LGALS9;FOXM1;MAPK8IP2;MAPK8IP3;SCIMP;EGFR;INAVA
GO_Biological_Process_2023	Development Of Primary Male Sexual Characteristics (GO:0046546)	9/46	0.6290936866603662	0.9999963664018776	0	0	0.9354055366682856	0.4335371633921286	LHCGR;FGF9;BIK;WNT5A;KIT;GATA4;GATA3;LRP2;TEX19
GO_Biological_Process_2023	Male Gonad Development (GO:0008584)	9/46	0.6290936866603662	0.9999963664018776	0	0	0.9354055366682856	0.4335371633921286	LHCGR;FGF9;BIK;WNT5A;KIT;GATA4;GATA3;LRP2;TEX19
GO_Biological_Process_2023	Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	9/46	0.6290936866603662	0.9999963664018776	0	0	0.9354055366682856	0.4335371633921286	ZFYVE28;PDE6H;PDE6G;HIP1R;PLAUR;PTK6;MMP9;EGFR;PTPN3
GO_Biological_Process_2023	Response To Hydrogen Peroxide (GO:0042542)	9/46	0.6290936866603662	0.9999963664018776	0	0	0.9354055366682856	0.4335371633921286	FABP1;ANXA1;PLEKHA1;RIPK3;HP;HMOX1;ECT2;SLC6A2;AQP1
GO_Biological_Process_2023	O-glycan Processing (GO:0016266)	8/41	0.6318399406489027	0.9999963664018776	0	0	0.9322651128914784	0.4280207898639913	GALNT5;GALNT13;B3GNT5;B3GNT4;B3GNT3;C1GALT1C1L;CHST4;GALNT9
GO_Biological_Process_2023	Axoneme Assembly (GO:0035082)	8/41	0.6318399406489027	0.9999963664018776	0	0	0.9322651128914784	0.4280207898639913	CRNN;SPAG17;CFAP74;SPEF1;DNAAF3;DNAAF1;CFAP46;FOXJ1
GO_Biological_Process_2023	Carbohydrate Catabolic Process (GO:0016052)	8/41	0.6318399406489027	0.9999963664018776	0	0	0.9322651128914784	0.4280207898639913	HK3;AMY2A;PKLR;UCP2;GAPDHS;PGAM4;ALDOB;HK2
GO_Biological_Process_2023	Negative Regulation Of DNA Recombination (GO:0045910)	8/41	0.6318399406489027	0.9999963664018776	0	0	0.9322651128914784	0.4280207898639913	H1-5;POLQ;RMI2;H1-7;PARPBP;ZSCAN4;FANCB;H1-3
GO_Biological_Process_2023	Positive Regulation Of Interferon-Beta Production (GO:0032728)	7/36	0.6354576578820798	0.9999963664018776	0	0	0.9282557750251088	0.4208802825778331	IFIH1;OAS1;OAS2;TLR8;TLR7;TLR3;TLR2
GO_Biological_Process_2023	Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	7/36	0.6354576578820798	0.9999963664018776	0	0	0.9282557750251088	0.4208802825778331	NELL1;ITGA4;ITGB3;KIF14;FN1;SRCIN1;FERMT3
GO_Biological_Process_2023	Circulatory System Development (GO:0072359)	26/132	0.6393542107202536	0.9999963664018776	0	0	0.94303276237273	0.4218154028122081	POPDC3;LDB3;CACNA1C;PKD1;PDLIM1;SHH;ADAP2;CASP8;ERBB4;TNNI3;SOX4;STRA6;TGFB1;SLC2A10;SLC2A12;FN1;MICAL2;HSPG2;ISL1;COL3A1;TH;MYL2;HAND2;PKP2;FGF12;MIXL1
GO_Biological_Process_2023	Negative Regulation Of Defense Response (GO:0031348)	22/112	0.6395615657138135	0.9999963664018776	0	0	0.9398457166057652	0.4200850870819779	IL10;PTGER4;MAPKBP1;TNFAIP6;ADIPOQ;NR1H4;GPR31;FPR2;GATA3;NR1D1;AOAH;ISL1;IRGM;AURKB;LRFN5;NLRP12;ELF4;FFAR4;SAA1;TNFAIP8L2;TRIM21;ELANE
GO_Biological_Process_2023	Actin Filament Polymerization (GO:0030041)	6/31	0.6403073614497999	0.9999963664018776	0	0	0.9229604464935696	0.4114621960637915	VIL1;DIAPH3;SPIRE2;ANG;WASF1;GAS7
GO_Biological_Process_2023	Positive Regulation Of Lamellipodium Organization (GO:1902745)	6/31	0.6403073614497999	0.9999963664018776	0	0	0.9229604464935696	0.4114621960637915	VIL1;CARMIL2;MSTN;RAC2;WNT1;CLRN1
GO_Biological_Process_2023	Regulation Of Macromolecule Metabolic Process (GO:0060255)	32/162	0.6403900812812804	0.9999963664018776	0	0	0.9463247863247864	0.4217559358875183	TMPRSS4;TREM2;AFF3;AIF1;CNDP1;TSKU;NKAPL;SLC8A2;AFF2;SHH;PCBP3;MYC;IGF2BP1;IGF2BP3;STOX1;ZNF683;IL10;TCF19;PEG3;ATP1B1;ST18;CRNN;STX1B;NELL1;PTPRC;TRIM17;GDNF;TRIML2;CDK4;CDK2;GNB3;ALPK2
GO_Biological_Process_2023	Monocarboxylic Acid Metabolic Process (GO:0032787)	19/97	0.6405021401221291	0.9999963664018776	0	0	0.936587147030185	0.4172522117315465	ACBD7;ACSM1;AKR1C1;CYP4A11;CYP4B1;AOAH;BAAT;CPT1B;FA2H;VNN1;VNN2;KYNU;CYP1A1;ME1;ANGPTL3;LCP1;GPAT2;AGXT;LDHAL6A
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	16/82	0.6425042318062768	0.9999963664018776	0	0	0.9321333009000244	0.4123588781156768	CX3CR1;BDNF;PELI3;RTKN2;PLAUR;FZD9;FAIM2;GATA4;MAPK8IP2;TNF;MMP9;THBS1;NR4A2;AVP;SLC25A31;BCL2L2
GO_Biological_Process_2023	Cell Proliferation In Forebrain (GO:0021846)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	SIX3;KIF14
GO_Biological_Process_2023	Cellular Response To Interleukin-12 (GO:0071349)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	STAT4;IL12RB1
GO_Biological_Process_2023	Cellular Response To Type III Interferon (GO:0071358)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	IFNL4;IFNL3
GO_Biological_Process_2023	Diol Metabolic Process (GO:0034311)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	PRKG2;DEGS2
GO_Biological_Process_2023	Fatty Acid Homeostasis (GO:0055089)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	MLXIPL;ENPP7
GO_Biological_Process_2023	Heme Catabolic Process (GO:0042167)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	AMBP;HMOX1
GO_Biological_Process_2023	Inositol Phosphate Biosynthetic Process (GO:0032958)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	PPIP5K1;ITPKA
GO_Biological_Process_2023	Meiotic Sister Chromatid Cohesion (GO:0051177)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	SGO2;BUB1B
GO_Biological_Process_2023	Metanephric Mesenchyme Development (GO:0072075)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	SHH;SIX1
GO_Biological_Process_2023	Microtubule Anchoring At Centrosome (GO:0034454)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	CCDC68;NINL
GO_Biological_Process_2023	Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	CDK2;TP53
GO_Biological_Process_2023	Monocyte Differentiation (GO:0030224)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	CSF1R;PDE1B
GO_Biological_Process_2023	Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	FST;DACT2
GO_Biological_Process_2023	Negative Regulation Of Glycolytic Process (GO:0045820)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	CBFA2T3;FBP1
GO_Biological_Process_2023	Negative Regulation Of Interferon-Beta Production (GO:0032688)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	PYCARD;LILRB1
GO_Biological_Process_2023	Negative Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901029)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	FZD9;SLC25A31
GO_Biological_Process_2023	Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	GREM1;EMILIN1
GO_Biological_Process_2023	Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	CASP8;FZD9
GO_Biological_Process_2023	Negative Regulation Of Sprouting Angiogenesis (GO:1903671)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	E2F2;THBS1
GO_Biological_Process_2023	Neuron Projection Maintenance (GO:1990535)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	MAP1A;ATP1A3
GO_Biological_Process_2023	Nucleoside Triphosphate Metabolic Process (GO:0009141)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	AK5;AK7
GO_Biological_Process_2023	Positive Regulation Of Actin Nucleation (GO:0051127)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	SCIN;WASF1
GO_Biological_Process_2023	Positive Regulation Of Autophagy Of Mitochondrion (GO:1903599)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	IRGM;CAMKK2
GO_Biological_Process_2023	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	CREB3L3;TP53
GO_Biological_Process_2023	Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	LGALS9;THBS1
GO_Biological_Process_2023	Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	PPP3CA;PPP3R2
GO_Biological_Process_2023	Regulation Of Lipid Transport (GO:0032368)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	ITGB3;ENPP7
GO_Biological_Process_2023	Regulation Of Mitochondrial Depolarization (GO:0051900)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	MYOC;FZD9
GO_Biological_Process_2023	Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	TWIST1;PLIN5
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	RAB7B;LILRA4
GO_Biological_Process_2023	Regulation Of Triglyceride Catabolic Process (GO:0010896)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	APOC2;PLIN5
GO_Biological_Process_2023	Signal Release (GO:0023061)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	ABCC4;FFAR4
GO_Biological_Process_2023	Synaptic Vesicle Transport (GO:0048489)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	KIF5C;KIF5A
GO_Biological_Process_2023	Type III Interferon-Mediated Signaling Pathway (GO:0038196)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	IFNL4;IFNL3
GO_Biological_Process_2023	Very-Low-Density Lipoprotein Particle Assembly (GO:0034379)	2/10	0.6431224945654826	0.9999963664018776	0	0	0.9615151515151515	0.4244320836809779	APOC1;MTTP
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	15/77	0.6435066488964086	0.9999963664018776	0	0	0.9302631166059996	0.4100813030621574	PPP1R16B;CCL24;ITGA4;EGF;ITGB3;WNT5A;VEGFD;PGF;NELL1;NR4A1;MDK;HMOX1;ANG;VIP;CCL26
GO_Biological_Process_2023	Cellular Response To Hypoxia (GO:0071456)	14/72	0.6447295832318817	0.9999963664018776	0	0	0.928133672040712	0.4073804231420696	TGFB1;TWIST1;NDNF;AQP1;HIPK2;FABP1;SFRP1;CPEB1;TERT;MYC;HMOX1;SCN2A;TP53;STOX1
GO_Biological_Process_2023	Regulation Of Cellular Localization (GO:0060341)	14/72	0.6447295832318817	0.9999963664018776	0	0	0.928133672040712	0.4073804231420696	KHDC3L;ITGB3;RFPL2;MMD2;KRT5;ADCYAP1;TRIM6;ATCAY;TRIM17;TRIM5;VIP;TRIM21;TRIM67;TRIM34
GO_Biological_Process_2023	Response To Ionizing Radiation (GO:0010212)	14/72	0.6447295832318817	0.9999963664018776	0	0	0.928133672040712	0.4073804231420696	IKBIP;BARD1;BRSK1;ANXA1;BRCA2;SLC6A2;TICRR;RAD51AP1;DEPDC1B;RAD51;FANCD2;MYC;ECT2;TP53
GO_Biological_Process_2023	Regulation Of Neurogenesis (GO:0050767)	13/67	0.6462175040612504	0.9999963664018776	0	0	0.9256873548317398	0.404172815178547	HES7;CX3CR1;KHDC3L;DYNLT1;RGS14;SOX11;OPRM1;LRP2;TNF;ASCL2;IL1B;HES2;S100A10
